ID,bug type,species,sym_h,sym_v,sym_aspect,hu1,hu2,hu3,hu4,hu5,hu6,hu7,solidity,eccentricity,extent,perimeter,area,convex_area,compactness,r_min,r_max,r_mean,r_median,r_std,g_min,g_max,g_mean,g_median,g_std,b_min,b_max,b_mean,b_median,b_std,pixel_ratio,bg_brightness,color_dominance,edge_density,texture_contrast,brightness_mean,saturation_mean,r_range,g_range,b_range,mean_channel_spread,median_channel_spread,range_channel_spread,mean_color_std,max_color_std,rg_mean_diff,rb_mean_diff,gb_mean_diff,rg_mean_ratio,rb_mean_ratio,gb_mean_ratio,red_cv,green_cv,blue_cv,yellow_score,warmth_score,darkness_score,saturation_brightness_ratio,bug_bg_brightness_diff,bug_bg_brightness_absdiff,symmetry_mean,symmetry_product,symmetry_absdiff,aspect_log,area_sqrt,perimeter_area_ratio,convex_area_ratio,solidity_extent_product,eccentricity_aspect_product,hu_abs_sum,hu_abs_mean,hu_abs_std,hu_energy,edge_texture_product,edge_pixel_product,texture_brightness_ratio,texture_saturation_ratio,color_texture_product
56,Bee,Anthidium manicatum,0.472956,0.0,0.737179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.687673,0.749501,0.443423,529.22,7955.0,11568.0,0.356925,3.0,255.0,92.5341,80.0,52.7023,0.0,255.0,76.831,67.0,49.3717,0.0,250.0,59.8992,48.0,42.3225,0.008539,99.3138,0.403613,0.309137,48.8187,76.4215,100.7709,252.0,255.0,250.0,32.634899999999995,32.0,255.0,48.13216666666667,52.7023,15.703099999999992,32.634899999999995,16.931800000000003,1.204384948768018,1.5448303149032903,1.2826715548574494,0.5695446327292366,0.6426012937402532,0.7065620241888613,24.78334999999999,32.634899999999995,178.57850000000002,1.3186197601287777,-22.892300000000006,22.892300000000006,0.236478,0.0,0.472956,0.5522625331873201,89.19080670113932,5.933571178107824,1.4541797611563225,0.304930024679,0.552516397679,0.0,0.0,0.0,0.0,15.0916664619,0.002639720843,0.638808450493136,0.4844523567767634,19.7038619631
57,Bee,Anthidium manicatum,0.190193,0.439098,0.746753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645007,0.739457,0.415613,523.61,7360.5,11411.5,0.337372,6.0,255.0,94.8252,84.0,53.3777,4.0,254.0,79.9134,70.0,50.658,2.0,242.0,63.0241,50.0,43.6978,0.007914,104.9338,0.398823,0.311175,49.9574,79.2542,95.9674,249.0,250.0,240.0,31.801099999999998,34.0,253.0,49.244499999999995,53.3777,14.9118,31.801099999999998,16.8893,1.1865994939373545,1.5045863407568758,1.2679816133626982,0.562906273853755,0.6339112088756841,0.6933506388715849,24.3452,31.801099999999998,175.7458,1.2108809375249403,-25.679600000000008,25.679600000000008,0.3146455,0.08351336591399999,0.248905,0.5577586359242594,85.7933563861445,6.103153228289587,1.5503702194142313,0.268073294291,0.552191733121,0.0,0.0,0.0,0.0,15.545493944999999,0.0024626389499999997,0.6303438808210752,0.5205663589873168,19.924160140199998
58,Bee,Anthidium manicatum,0.176651,0.0,0.841772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.715474,0.553208,0.460526,663.2,9677.5,13526.0,0.27649,4.0,255.0,74.8134,68.0,49.1179,2.0,255.0,60.4786,54.0,43.3934,2.0,255.0,52.1657,38.0,43.2412,0.010394,100.3632,0.399095,0.292143,44.566,62.4859,93.1849,251.0,253.0,253.0,22.6477,30.0,253.0,45.25083333333333,49.1179,14.334800000000001,22.6477,8.312899999999999,1.2370226823829087,1.4341492589683615,1.1593556685492699,0.6565388018636161,0.7175000743946206,0.8289201524981181,15.4803,22.6477,192.51409999999998,1.4912948360911615,-37.877300000000005,37.877300000000005,0.0883255,0.0,0.176651,0.6107281516702955,98.37428525788637,6.741599171518165,1.397675019374694,0.329494379324,0.46567500457600003,0.0,0.0,0.0,0.0,13.019644938,0.003036534342,0.713216901721617,0.4782534509295148,17.78606777
59,Bee,Anthidium manicatum,0.0,0.0,0.963855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62021,0.671916,0.400941,764.42,10649.0,17170.0,0.229012,4.0,255.0,83.9969,74.0,57.1165,2.0,255.0,68.2536,60.0,51.2342,0.0,255.0,62.2472,42.0,54.1249,0.011455,101.9067,0.391598,0.263981,52.5171,71.4992,90.9054,251.0,253.0,255.0,21.749699999999997,32.0,255.0,54.15853333333333,57.1165,15.74329999999999,21.749699999999997,6.006400000000006,1.2306588956299642,1.3494084874283596,1.0964926936296495,0.679983427951746,0.7506446546299294,0.8695154159404839,13.878049999999995,21.749699999999997,183.5008,1.2714184214470732,-30.4075,30.4075,0.0,0.0,0.0,0.6749093782862149,103.19399207318224,7.407601786066067,1.6123579678841569,0.24866761761,0.6476295961799999,0.0,0.0,0.0,0.0,13.8635165751,0.003023902355,0.7345131134231639,0.5777115550827815,20.5655913258
60,Bee,Anthidium manicatum (+Apis mellifera),0.130775,0.329112,0.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.670247,0.408979,0.501254,612.11,7393.5,11031.0,0.247967,6.0,255.0,107.6594,103.0,54.7659,5.0,243.0,85.064,78.0,50.828,2.0,241.0,68.9175,57.0,46.1923,0.00798,91.4615,0.411478,0.3121,50.698,87.2136,103.132,249.0,238.0,239.0,38.7419,46.0,253.0,50.595400000000005,54.7659,22.595400000000012,38.7419,16.14649999999999,1.2656282328450859,1.5621489461811273,1.2342873725652512,0.5086959429412694,0.5975265682239547,0.670255015044506,27.444199999999995,38.7419,167.78640000000001,1.1825219919693428,-4.247900000000001,4.247900000000001,0.22994350000000002,0.043039621800000004,0.198337,0.6647477060382473,85.98546388779909,7.118761384966333,1.4919862040979925,0.335963989738,0.38607617599999994,0.0,0.0,0.0,0.0,15.8228458,0.0024905579999999995,0.5813084197810742,0.49158360159318554,20.861111644
61,Bee,Anthidium manicatum,0.0,0.050795,1.184211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568296,0.769763,0.370994,1003.19,15860.0,27908.0,0.198039,5.0,202.0,75.9148,71.0,49.4953,3.0,188.0,52.8723,47.0,34.148,4.0,230.0,69.765,58.0,46.4787,0.017002,92.0615,0.382342,0.157089,39.0889,66.184,91.2624,197.0,185.0,226.0,23.042499999999997,24.0,227.0,43.374,49.4953,23.042499999999997,6.149799999999999,-16.892699999999998,1.4358142164907557,1.0881502185753866,0.7578628251880188,0.6519848566991945,0.6458580390744141,0.6662180176210676,-5.371449999999996,6.149799999999999,188.816,1.3789193762634637,-25.877499999999998,25.877499999999998,0.0253975,0.0,0.050795,0.7812546649376585,125.93649193144932,7.965840437560369,1.7596469104664716,0.21083440622400001,0.9115618119929999,0.0,0.0,0.0,0.0,6.140436212100001,0.002670827178,0.5906095128642782,0.42831330317383376,14.9453282038
62,Bee,Anthidium manicatum,0.0,0.093508,1.478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.622727,0.749041,0.373881,1158.18,18712.0,30048.5,0.175298,4.0,189.0,59.2419,49.0,40.5212,0.0,176.0,40.5267,33.0,31.1368,1.0,193.0,48.9966,42.0,32.291,0.020039,117.1423,0.398224,0.204762,32.3821,49.5884,97.9313,185.0,176.0,192.0,18.715200000000003,16.0,193.0,34.64966666666667,40.5212,18.715200000000003,10.2453,-8.469900000000003,1.4617992582307024,1.2091022642140659,0.8271329030825173,0.6839956179547922,0.7683033654166685,0.6590457296902429,0.8876999999999953,10.2453,205.4116,1.974883238782157,-67.5539,67.5539,0.046754,0.0,0.093508,0.907557104536978,136.79181262049275,8.466734797971576,1.6058411714407008,0.23282579348700003,1.107278097701,0.0,0.0,0.0,0.0,6.6306235602,0.004103225718,0.6530176412093753,0.33066139221749674,12.8953293904
63,Bee,Anthidium manicatum,0.28538,0.060921,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.804065,0.906934,0.487788,625.69,12362.5,15375.0,0.396826,0.0,255.0,72.904,47.0,64.092,0.0,255.0,57.8787,35.0,57.4514,0.0,255.0,59.8801,42.0,53.367,0.01317,105.0842,0.382371,0.268686,58.2702,63.5542,86.391,255.0,255.0,255.0,15.025299999999994,12.0,255.0,58.30346666666666,64.092,15.025299999999994,13.023899999999998,-2.0013999999999967,1.2595998182187989,1.2174996367538213,0.9665765421072013,0.8791287172051035,0.9926173186164752,0.8912309765532919,5.511250000000004,13.023899999999998,191.4458,1.359327943686502,-41.529999999999994,41.529999999999994,0.1731505,0.017385634980000002,0.22445900000000002,0.5232481437645479,111.18677978968543,5.62737765387119,1.2436804853386254,0.39221325822,0.623517125,0.0,0.0,0.0,0.0,15.656386957199999,0.0035385946199999996,0.9168583665451402,0.6744938708815212,22.280834644200002
64,Bee,Anthidium manicatum,0.092799,0.149907,0.725166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61195,0.673045,0.374051,1197.21,24739.0,40426.5,0.216896,1.0,177.0,67.2676,70.0,44.0762,0.0,170.0,50.0466,42.0,34.8712,0.0,182.0,55.2178,49.0,35.425,0.026336,112.0189,0.389885,0.204881,36.3303,57.5107,92.8382,176.0,170.0,182.0,17.221000000000004,28.0,182.0,38.12413333333333,44.0762,17.221000000000004,12.049800000000005,-5.171199999999999,1.3440992994260532,1.2182231091927203,0.9063490396048676,0.6552366964087429,0.6967746060532231,0.6415503696155669,3.439300000000003,12.049800000000005,197.48930000000001,1.6142769953832197,-54.5082,54.5082,0.12135300000000002,0.013911219693000002,0.057108000000000006,0.5453232777373903,157.28636304524306,7.611657977290846,1.6341202150450045,0.22890050945,0.48806935047,0.0,0.0,0.0,0.0,7.443388194300001,0.005395746016,0.6317137506475888,0.3913292157711876,14.1646390155
65,Bee,Anthidium manicatum,0.037263,0.413716,1.422222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.665131,0.732736,0.496691,1200.48,22887.5,34410.5,0.199571,0.0,183.0,59.4905,51.0,41.2379,0.0,172.0,39.9802,31.0,30.7784,0.0,188.0,52.6059,43.0,38.5849,0.024415,107.8836,0.391188,0.220326,33.0297,50.6922,99.8633,183.0,172.0,188.0,19.510299999999994,20.0,188.0,36.867066666666666,41.2379,19.510299999999994,6.884599999999999,-12.625699999999995,1.4879990594972512,1.1308712520623947,0.7599946013515597,0.6931846261051231,0.769841071311053,0.7334709604676762,-2.8705500000000015,6.884599999999999,204.3078,1.9699934111762758,-57.1914,57.1914,0.22548949999999998,0.015416299307999998,0.376453,0.8846853007157005,151.2861527040727,7.935161140228715,1.5034625887492516,0.330364581521,1.0421132593920002,0.0,0.0,0.0,0.0,7.277301682199999,0.00537925929,0.6515736148628078,0.33074913406295653,12.920822283599998
66,Bee,Anthidium manicatum,0.163333,0.304957,0.701031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.610479,0.720223,0.388527,1342.1,23064.5,37781.0,0.160909,0.0,255.0,91.4668,94.0,65.0259,0.0,255.0,72.9278,65.0,56.9443,0.0,255.0,70.8352,58.0,58.7859,0.024654,99.8753,0.38884,0.257647,58.5983,78.4099,90.0601,255.0,255.0,255.0,20.631600000000006,36.0,255.0,60.25203333333334,65.0259,18.539,20.631600000000006,2.0926000000000045,1.254210328554348,1.2912619714309939,1.029541809707186,0.710923526342772,0.7808311782231078,0.8298967180041857,11.362100000000012,20.631600000000006,176.5901,1.1485807276740747,-21.465400000000002,21.465400000000002,0.234145,0.049809541681,0.14162399999999997,0.5312345378214393,151.87001020609696,8.83716276946219,1.6380584881527178,0.237187574433,0.5048986499129999,0.0,0.0,0.0,0.0,15.097676200100002,0.006352029138,0.7473329260623043,0.6506577274436663,22.785362972
67,Bee,Anthidium manicatum,0.035635,0.172042,0.56314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56976,0.265261,0.338515,1037.39,16365.5,28723.5,0.191096,2.0,255.0,110.3743,100.0,57.2837,0.0,255.0,89.9393,86.0,52.2912,2.0,255.0,88.188,75.0,53.422,0.017528,102.2198,0.382578,0.330837,52.7939,96.1672,79.0069,253.0,255.0,253.0,22.186300000000003,25.0,255.0,54.332300000000004,57.2837,20.435000000000002,22.186300000000003,1.7513000000000005,1.2272087952516062,1.2515795799740148,1.0198587109241637,0.5189949109483005,0.5814054590086714,0.605774028205586,11.968800000000002,22.186300000000003,158.83280000000002,0.8215576620633485,-6.052600000000012,6.052600000000012,0.1038385,0.00613071667,0.136407,0.446696618765239,127.92771396378504,8.109188914964625,1.7551251107511683,0.19287230640000003,0.14937907954000001,0.0,0.0,0.0,0.0,17.4661754943,0.005798910936,0.5489803176077812,0.6682188517627167,20.197784674199998
68,Bee,Anthidium manicatum,0.0,0.060376,0.932292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.725743,0.609015,0.439304,828.36,15098.0,20803.5,0.276499,5.0,255.0,109.2202,104.0,59.6689,5.0,255.0,92.5378,89.0,54.062,5.0,255.0,84.6816,74.0,52.4883,0.016118,88.4164,0.381303,0.276611,54.841,95.4798,76.1849,250.0,250.0,250.0,24.538600000000002,30.0,250.0,55.4064,59.6689,16.6824,24.538600000000002,7.856200000000001,1.180276600468346,1.2897748743376392,1.0927734005841556,0.5463174394430121,0.5842153152486419,0.6198312266109777,16.197400000000002,24.538600000000002,159.5202,0.7979164179145964,7.0634000000000015,7.0634000000000015,0.030188,0.0,0.060376,0.6587068630863773,122.87391912037315,6.741544551710421,1.3778977347992198,0.318821802872,0.56777981238,0.0,0.0,0.0,0.0,15.169623851,0.004458416098,0.5743727992667101,0.7198408083397124,20.911037823
69,Bee,Xylocopa,0.219689,0.164499,1.238372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70591,0.720701,0.454007,837.67,16633.0,23562.5,0.297875,1.0,227.0,63.1819,52.0,45.9245,1.0,215.0,61.1717,57.0,40.9469,0.0,230.0,54.6077,48.0,44.3248,0.01772,96.4631,0.353048,0.264476,40.5832,59.6538,116.2662,226.0,214.0,230.0,8.574199999999998,9.0,230.0,43.73206666666667,45.9245,2.0101999999999975,8.574199999999998,6.564,1.0328616010175806,1.1570144869467673,1.1202028285183188,0.7268616486568644,0.6693765254084916,0.8116950539793529,7.569099999999999,8.574199999999998,195.3462,1.9490158212561646,-36.8093,36.8093,0.192094,0.036138620811,0.05518999999999999,0.8057488159158888,128.96898852049665,6.4951273139618095,1.4166115553417051,0.32048808137,0.8924959387720001,0.0,0.0,0.0,0.0,10.733282403199999,0.00468651472,0.6803120672835543,0.34905415331068657,14.327817593599999
70,Bee,Xylocopa,0.57756,0.086216,1.77193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.759722,0.802425,0.621027,777.36,14301.0,18824.0,0.297392,0.0,207.0,50.646,41.0,37.1918,0.0,236.0,48.7347,41.0,33.9882,0.0,255.0,44.7942,39.0,36.9393,0.015276,75.4064,0.351282,0.27494,33.4851,48.0583,116.1332,207.0,236.0,255.0,5.851800000000004,2.0,255.0,36.03976666666667,37.1918,1.9113000000000042,5.851800000000004,3.9405,1.039218462388417,1.1306374485730155,1.0879689781023445,0.7343482209703759,0.6974127264413773,0.8246447084483117,4.896149999999999,5.851800000000004,206.9417,2.4165066179532673,-27.348100000000002,27.348100000000002,0.33188799999999996,0.04979491296,0.49134399999999995,1.019543828483554,119.5867885679685,6.500383606770059,1.3162715893992507,0.471807874494,1.4218409302500001,0.0,0.0,0.0,0.0,9.206393394000001,0.00419998344,0.6967599769301711,0.28833356869277404,11.7627128982
71,Hover fly,Eristalis,0.0,0.0,0.888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.689912,0.848623,0.450432,508.15,6356.5,9213.5,0.309347,7.0,255.0,99.3451,93.0,49.8873,4.0,255.0,73.5776,66.0,45.6614,2.0,255.0,54.4436,44.0,42.5146,0.006864,90.457,0.436939,0.288511,45.6121,75.7888,128.0657,248.0,251.0,253.0,44.9015,49.0,253.0,46.0211,49.8873,25.7675,44.9015,19.134,1.350208487347369,1.8247342203339836,1.3514462673050378,0.5021616566846059,0.6205883312228098,0.7808925199512726,32.01775000000001,44.9015,179.21120000000002,1.6897707840513403,-14.668199999999999,14.668199999999999,0.0,0.0,0.0,0.6359888255435244,79.72766144820754,6.373572117422876,1.4494611814675606,0.310758441984,0.7543316498470001,0.0,0.0,0.0,0.0,13.1595925831,0.0019803395040000004,0.6018316690513396,0.3561617201143151,19.9297053619
72,Hover fly,Eristalis,0.0,0.0,3.189189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67258,0.956235,0.389687,606.63,6805.5,10118.5,0.232389,6.0,255.0,128.6461,137.0,60.1248,4.0,255.0,115.801,122.0,62.7298,2.0,255.0,74.5855,71.0,47.5959,0.007381,105.4794,0.403238,0.277025,58.5211,106.3442,123.2227,249.0,251.0,253.0,54.060599999999994,66.0,253.0,56.816833333333335,62.7298,12.845099999999988,54.060599999999994,41.215500000000006,1.1109239125645638,1.7248138042685934,1.5525940028349667,0.46736589760227976,0.5417034395165697,0.6381387803173789,47.63804999999999,54.060599999999994,148.6558,1.158715755056141,0.8648000000000025,0.8648000000000025,0.0,0.0,0.0,1.4325071591137308,82.49545442022851,7.353496071462287,1.486812137241718,0.26209568246,3.0496141434149995,0.0,0.0,0.0,0.0,16.211807727500002,0.0020447215250000003,0.5502989349625997,0.47492142275347865,23.597931321799997
73,Hover fly,Eristalis,0.0,0.398518,1.031088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70284,0.683847,0.445947,911.35,17127.5,24369.0,0.259142,8.0,255.0,135.7182,142.0,55.4186,0.0,255.0,118.3693,125.0,60.376,0.0,255.0,91.7844,87.0,59.0989,0.018281,108.7663,0.392394,0.298063,57.6303,115.2907,101.0753,247.0,255.0,255.0,43.93379999999999,55.0,255.0,58.29783333333334,60.376,17.3489,43.93379999999999,26.58489999999999,1.1465658747568284,1.4786630407620611,1.2896450812851676,0.4083358016801849,0.5100646873766249,0.6438882860198041,35.25934999999998,43.93379999999999,139.70929999999998,0.8766995082788404,6.5244,6.5244,0.199259,0.0,0.398518,0.7085716100692496,130.87207494343474,6.963670442200433,1.422799591300457,0.31342938948,0.7051064355359999,0.0,0.0,0.0,0.0,17.1774601089,0.005448889703,0.4998694604118123,0.570171941111526,22.6137839382
74,Hover fly,Eristalis,0.093824,0.134225,0.868687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.734102,0.728503,0.467113,797.45,15908.0,21670.0,0.314357,8.0,255.0,128.2268,130.0,47.3054,4.0,255.0,108.7505,109.0,53.3306,2.0,255.0,76.2262,69.0,45.3964,0.016953,111.7318,0.409404,0.233487,49.0877,104.4012,116.3795,247.0,251.0,253.0,52.00059999999999,61.0,253.0,48.67746666666667,53.3306,19.476299999999995,52.00059999999999,32.5243,1.1790915903726502,1.6821880140728227,1.4266813772505162,0.36891975780126374,0.4903940671492048,0.5955485121835333,42.26245,52.00059999999999,150.59879999999998,1.1147333555446226,-7.330600000000004,7.330600000000004,0.1140245,0.0125935264,0.040401000000000006,0.6252360452140027,126.1269202034205,6.322599479219274,1.362207694241805,0.342908587526,0.632841085561,0.0,0.0,0.0,0.0,11.4613398099,0.003958305111,0.47018329290783833,0.42178992004243193,20.0967007308
75,Bee,Macropis fulvipes ?,0.30979,0.0,0.785047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.733609,0.868807,0.483645,486.19,4347.0,5925.5,0.231092,13.0,255.0,105.454,91.0,59.2196,7.0,255.0,81.5493,67.0,53.9523,5.0,255.0,78.5085,64.0,52.8239,0.004752,107.1915,0.397172,0.341736,54.848,88.5039,86.5662,242.0,248.0,250.0,26.945499999999996,27.0,250.0,55.33193333333333,59.2196,23.90469999999999,26.945499999999996,3.0408000000000044,1.2931318846232507,1.3432176133623337,1.0387321117963184,0.5615680770709355,0.661591209235866,0.6728430679394862,14.99315,26.945499999999996,166.4961,0.9781060495528658,-18.687600000000003,18.687600000000003,0.154895,0.0,0.30979,0.579444745417173,65.93178292750773,7.374137000469012,1.3631239935584625,0.35480632480499996,0.6820543289290001,0.0,0.0,0.0,0.0,18.743536128,0.001623929472,0.6197241025466705,0.6335960224587242,21.784089856
76,Hover fly,Eristalis,0.059883,0.387393,1.866071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78408,0.871734,0.535907,626.43,12544.5,15999.0,0.401711,2.0,255.0,110.9279,111.0,60.1396,0.0,255.0,90.612,98.0,56.7749,0.0,255.0,64.5316,62.0,47.3101,0.013367,119.2359,0.41691,0.276652,55.807,88.6905,121.9219,253.0,255.0,255.0,46.3963,49.0,255.0,54.74153333333334,60.1396,20.3159,46.3963,26.080399999999997,1.2242076104575088,1.7189702409095857,1.4041492849796975,0.5421503517100554,0.6265715357720106,0.7331307452359289,36.23835,46.3963,166.3095,1.374689510134967,-30.5454,30.5454,0.223638,0.023198255019,0.32750999999999997,1.0529421023021999,112.00223212061445,5.593013533157166,1.2753796484514108,0.42019396056,1.6267175371140001,0.0,0.0,0.0,0.0,15.439118164000002,0.0036980072840000003,0.6292331196618665,0.4577274468290133,23.266496370000002
77,Bee,Macropis fulvipes ?,0.204297,0.040158,0.853333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.566446,0.823549,0.341328,623.75,6553.5,11569.5,0.211673,0.0,255.0,84.8947,77.0,52.7349,0.0,255.0,69.0614,59.0,49.6278,0.0,255.0,67.0882,55.0,49.539,0.007123,102.8334,0.384062,0.342644,49.7692,73.6814,79.8564,255.0,255.0,255.0,17.8065,22.0,255.0,50.633900000000004,52.7349,15.833299999999994,17.8065,1.9732000000000056,1.2292641040982477,1.265419254037738,1.0294120277332017,0.6211801207776083,0.7186040248138814,0.7384159956484386,9.889849999999996,17.8065,181.3186,1.0838067680434436,-29.152,29.152,0.1222275,0.008204158926,0.164139,0.6169856397382499,80.95369046559891,7.705022419667898,1.7653925383380231,0.193343880288,0.702761538817,0.0,0.0,0.0,0.0,17.0531177648,0.002440653212,0.6754649070094288,0.6232337044917723,19.1144584904
78,Wasp,Vespula germanica,0.307828,0.109923,0.824427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511009,0.5416,0.317836,1293.84,17987.0,35199.0,0.135023,1.0,232.0,84.0906,72.0,60.0555,0.0,232.0,73.0443,56.0,56.9842,0.0,224.0,44.2736,31.0,40.039,0.019353,117.7167,0.417513,0.250928,54.9505,67.1362,115.4256,231.0,232.0,224.0,39.81699999999999,41.0,232.0,52.35956666666667,60.0555,11.046299999999988,39.81699999999999,28.770700000000005,1.1512274058187806,1.8993395612306354,1.649838730041157,0.7141761385848814,0.7801320568370135,0.9043538361257194,34.293850000000006,39.81699999999999,187.8638,1.7192751451270807,-50.5805,50.5805,0.2088755,0.033837377244,0.197905,0.601265965131998,134.11562175973387,9.647198313021638,1.9569133262911014,0.16241705652400001,0.44650966319999996,0.0,0.0,0.0,0.0,13.788619063999999,0.004856209584,0.8184928548112866,0.4760685671075041,22.942548106500002
79,Wasp,Vespula germanica,0.0,0.273824,0.574074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.634947,0.938812,0.441066,986.83,11813.5,18605.5,0.152443,5.0,255.0,85.2328,86.0,60.4971,3.0,250.0,65.0212,59.0,48.6889,0.0,254.0,43.9106,26.0,44.684,0.012754,115.8822,0.438972,0.225253,50.4765,64.7216,124.7886,250.0,247.0,254.0,41.322199999999995,60.0,255.0,51.29,60.4971,20.211600000000004,41.322199999999995,21.11059999999999,1.3108463085684232,1.9410529575560103,1.4807631869871791,0.70978660796419,0.748815770844758,1.0176130592381427,31.216399999999993,41.322199999999995,190.2784,1.9280827420532236,-51.1606,51.1606,0.136912,0.0,0.273824,0.4536671628672174,108.68992593612344,9.079314310793404,1.5749354551994263,0.280053533502,0.5389475600879999,0.0,0.0,0.0,0.0,11.3699830545,0.002872876762,0.779901918358324,0.404496083773642,22.157770157999998
80,Wasp,Vespula germanica,0.535477,0.202262,0.515556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.668914,0.931308,0.452414,918.01,11808.0,17652.5,0.176071,2.0,255.0,76.3857,71.0,57.5229,0.0,255.0,59.1075,47.0,48.5842,0.0,249.0,43.4264,21.0,47.858,0.012736,110.6226,0.426927,0.246585,49.7048,59.6399,114.3816,253.0,255.0,249.0,32.9593,50.0,255.0,51.3217,57.5229,17.2782,32.9593,15.6811,1.2923182337048207,1.7589691984194185,1.3610960152957396,0.7530584913046151,0.8219633718086206,1.102048523453428,24.3202,32.9593,195.3601,1.917870418932328,-50.98270000000001,50.98270000000001,0.36886949999999996,0.108306648974,0.333215,0.41578236833418564,108.664621657649,8.448103770919746,1.4949610433603069,0.302626058396,0.480141427248,0.0,0.0,0.0,0.0,12.256458108,0.0031405065600000003,0.8334152136265586,0.4345524105237682,21.2203211496
81,Wasp,Vespula germanica,0.320335,0.155903,0.518072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.626226,0.902228,0.452973,1086.94,14491.5,23141.0,0.154138,3.0,255.0,88.1587,87.0,60.0713,3.0,246.0,68.8164,59.0,52.7423,0.0,251.0,48.6398,25.0,49.4559,0.015624,114.0607,0.428756,0.223148,53.2759,68.5383,122.1878,252.0,243.0,251.0,39.518899999999995,62.0,255.0,54.08983333333333,60.0713,19.342299999999994,39.518899999999995,20.1766,1.2810710818746538,1.8124807256236153,1.4148166727368368,0.6813995669096595,0.7664205044035081,1.016778440679921,29.847749999999998,39.518899999999995,186.4617,1.7827667158102434,-45.52239999999999,45.52239999999999,0.238119,0.049941187505,0.16443199999999997,0.41744110867867146,120.38064628502374,9.029192262495723,1.5968671290065488,0.283663469898,0.467419064416,0.0,0.0,0.0,0.0,11.8884105332,0.003486464352,0.7773157489932297,0.4360165253778526,22.8423617804
83,Butterfly,Papilio machaon,0.650799,0.30764,0.590793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.768388,0.84348,0.495167,2356.81,178896.0,232820.0,0.404725,2.0,255.0,93.7796,66.0,78.4613,1.0,243.0,83.5223,54.0,72.5201,0.0,233.0,61.5115,41.0,53.0213,0.187445,118.428,0.39269,0.150261,71.8265,79.6045,84.8859,253.0,242.0,233.0,32.268100000000004,25.0,255.0,68.0009,78.4613,10.2573,32.268100000000004,22.010800000000003,1.1228091180304802,1.524586459417758,1.3578322752435263,0.8366563730189011,0.8682723057091546,0.8619737772471493,27.139449999999997,32.268100000000004,175.3955,1.066345495530198,-38.823499999999996,38.823499999999996,0.4792195,0.20021180436000002,0.343159,0.4642326340399822,422.9609911091093,5.5721687094932415,1.3014265271442553,0.380480380796,0.49832207964,0.0,0.0,0.0,0.0,10.7927217165,0.028165673145,0.9022919558454321,0.8461534836663549,28.205548284999995
84,Bumblebee,Bombus hortorum,0.444995,0.0,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.850303,0.856966,0.510634,488.82,9412.0,11069.0,0.49499,1.0,239.0,100.0736,95.0,69.1459,0.0,218.0,84.674,70.0,65.1969,2.0,255.0,81.9824,67.0,66.3882,0.01582,125.4245,0.375187,0.283444,66.1391,88.91,73.8043,238.0,218.0,253.0,18.0912,28.0,255.0,66.91033333333333,69.1459,15.399599999999992,18.0912,2.691600000000008,1.1818692868981993,1.220671753922541,1.0328314369787561,0.6909504604541962,0.7699754351894326,0.8097860028395144,10.391400000000004,18.0912,166.09,0.8301012259494983,-36.5145,36.5145,0.2224975,0.0,0.444995,0.7537718023763802,97.01546268507923,5.03857824789966,1.1760518487036573,0.434193622102,0.96408675,0.0,0.0,0.0,0.0,18.7467310604,0.00448408408,0.7438882015437646,0.8961415527158154,24.8145305117
